Street1,Street2,Borough,Lat,Lon,Nodes
84th Street,Myrtle Avenue,Queens,40.703255,-73.864725,7721324062
84th Street,New Utrecht Avenue,Brooklyn,40.609137,-74.001853,42468246
84th Street,North Conduit Avenue,Queens,40.671933,-73.851608,1942055389
84th Street,Northern Boulevard,Queens,40.755763,-73.883514,7762112547
84th Street,Penelope Avenue,Queens,40.721638,-73.869869,42911256
84th Street,Pitkin Avenue,Queens,40.675285,-73.852438,42891444
84th Street,Ridge Boulevard,Brooklyn,40.625647,-74.033108,42508057
84th Street,Rockaway Boulevard,Queens,40.683644,-73.856351,7945558281
84th Street,Roosevelt Avenue,Queens,40.74783,-73.882071,42870348
84th Street,Shore Parkway North,Queens,40.663196,-73.84908,42862389
84th Street,Stillwell Avenue,Brooklyn,40.598908,-73.985679,42503048
84th Street,Sutter Avenue,Queens,40.675585,-73.852472,7878601876
85th Avenue,85th Street,Queens,40.696007,-73.860058,42808644
85th Avenue,91st Street,Queens,40.696604,-73.854636,42808831
85th Avenue,94th Street,Queens,40.696984,-73.851699,42808835
85th Avenue,96th Street,Queens,40.697237,-73.849741,42808839
85th Avenue,Babbage Street,Queens,40.702011,-73.835272,42808787
85th Avenue,Bell Boulevard,Queens,40.730845,-73.753551,5558907250/42808742
85th Avenue,Bessemer Street,Queens,40.701959,-73.835635,42808780
85th Avenue,Chapin Parkway,Queens,40.713512,-73.799015,42808927
85th Avenue,Commonwealth Boulevard,Queens,40.732892,-73.721133,42808883
85th Avenue,Cross Island Parkway,Queens,40.733097,-73.722777,42808880/42808874
85th Avenue,Emerson Avenue,Queens,40.736441,-73.702059,42808663
85th Avenue,Forest Parkway,Queens,40.695573,-73.862213,42808637
85th Avenue,Hollis Court Boulevard,Queens,40.729118,-73.759864,42808722
85th Avenue,Lefferts Boulevard,Queens,40.702808,-73.832138,42808798
85th Avenue,Little Neck Parkway,Queens,40.73421,-73.712511,42808912/5777812535
85th Avenue,Metropolitan Avenue,Queens,40.704432,-73.825755,42808825
85th Avenue,Myrtle Avenue,Queens,40.700853,-73.839319,42858006/42808767
85th Avenue,Parsons Boulevard,Queens,40.71214,-73.806476,42808672/42808866
85th Avenue,Woodhaven Boulevard,Queens,40.696834,-73.852817,2757013557/2757013549
85th Drive,85th Street,Queens,40.694668,-73.859687,42896558
85th Drive,Dexter Court,Queens,40.69328,-73.868283,42923491
85th Drive,Forest Parkway,Queens,40.694331,-73.86171,42914151
85th Drive,Manton Street,Queens,40.708849,-73.816824,42882066
85th Drive,Parsons Boulevard,Queens,40.710089,-73.805482,42865474
85th Road,85th Street,Queens,40.695234,-73.859846,42896552
85th Road,86th Street,Queens,40.695349,-73.858955,42850896
85th Road,87th Street,Queens,40.695473,-73.858047,42912665
85th Road,88th Street,Queens,40.695595,-73.857158,42903868
85th Road,89th Street,Queens,40.695708,-73.856268,42912673
85th Road,90th Street,Queens,40.695827,-73.855376,42882773
85th Road,91st Street,Queens,40.695937,-73.85449,42912680
85th Road,94th Street,Queens,40.6963,-73.851542,42846370
85th Road,96th Street,Queens,40.696562,-73.849591,42869724
85th Road,Commonwealth Boulevard,Queens,40.732167,-73.720827,42912612
85th Road,Cross Island Parkway,Queens,40.732407,-73.722926,42912609/42912732
85th Road,Dexter Court,Queens,40.693897,-73.868596,42912757
85th Road,Forest Parkway,Queens,40.694915,-73.861941,42912662
85th Road,Little Neck Parkway,Queens,40.73314,-73.711934,42912752
85th Road,McLaughlin Avenue,Queens,40.723616,-73.771237,42834028
85th Road,Sancho Street,Queens,40.723616,-73.771237,42834028
85th Road,Woodhaven Boulevard,Queens,40.696135,-73.85283,42860320/2757013545/2757013547/2757013542
85th Street,86th Avenue,Queens,40.693672,-73.859417,42896566
85th Street,87th Avenue,Queens,40.691869,-73.858827,42896572
85th Street,87th Road,Queens,40.69121,-73.85859,42814862
85th Street,88th Avenue,Queens,40.690604,-73.858368,42896577/2807693094
85th Street,88th Road,Queens,40.689886,-73.858103,42896581
85th Street,89th Avenue,Queens,40.689306,-73.857898,42860873/42860721
85th Street,91st Avenue,Queens,40.687757,-73.857372,42863116/2795030495
85th Street,95th Avenue,Queens,40.684702,-73.855909,42896590
85th Street,97th Avenue,Queens,40.683528,-73.855336,42823571
85th Street,Astoria Boulevard,Queens,40.76451,-73.884158,1064257416/42896523
85th Street,Atlantic Avenue,Queens,40.68596,-73.856524,2807693088/42867876
85th Street,Avenue T,Brooklyn,40.597939,-73.985494,42503055
85th Street,Bay 16th Street,Brooklyn,40.608755,-74.003493,42472012
85th Street,Bay Parkway,Brooklyn,40.602534,-73.993201,42469043
85th Street,Colonial Road,Brooklyn,40.625599,-74.036071,42514329
85th Street,Dry Harbor Road,Queens,40.726801,-73.871822,3324555211
85th Street,Dumont Avenue,Queens,40.672633,-73.850906,42896651
85th Street,Dyker Place,Brooklyn,40.620109,-74.022269,42468809
85th Street,Eliot Avenue,Queens,40.727912,-73.873242,42809649
85th Street,Forley Street,Queens,40.747927,-73.881137,42870366
85th Street,Fort Hamilton Parkway,Brooklyn,40.62095,-74.023696,42461063
85th Street,Jamaica Avenue,Queens,40.692521,-73.859086,42822301
85th Street,Myrtle Avenue,Queens,40.703329,-73.863793,7721324060
85th Street,Narrows Avenue,Brooklyn,40.626236,-74.038758,42488767
85th Street,New Utrecht Avenue,Brooklyn,40.607675,-74.001711,42468256
85th Street,Northern Boulevard,Queens,40.755862,-73.882583,7762112546
85th Street,Park Lane South,Queens,40.696385,-73.860164,42896547
85th Street,Pitkin Avenue,Queens,40.675062,-73.851463,7878601875
85th Street,Queens-Midtown Expressway,Queens,40.729945,-73.875803,42794897
85th Street,Ridge Boulevard,Brooklyn,40.624968,-74.033389,42508063
85th Street,Rockaway Boulevard,Queens,40.683354,-73.855217,42837524/2795030494
85th Street,Roosevelt Avenue,Queens,40.747927,-73.881137,42870366
85th Street,Shore Parkway,Queens,40.662576,-73.848423,42878583
85th Street,Stillwell Avenue,Brooklyn,40.597939,-73.985494,42503055
85th Street,Sutter Avenue,Queens,40.675713,-73.851587,42896646
86th Avenue,86th Crest,Queens,40.71051,-73.80266,42884666
86th Avenue,86th Street,Queens,40.693846,-73.858545,42850898
86th Avenue,91st Street,Queens,40.695252,-73.854334,42917243
86th Avenue,94th Street,Queens,40.695632,-73.851397,42846372
86th Avenue,96th Street,Queens,40.695882,-73.849438,42869728
86th Avenue,Bell Boulevard,Queens,40.729264,-73.752799,42870635/5155326551
86th Avenue,Commonwealth Boulevard,Queens,40.731448,-73.72053,42917163
86th Avenue,Cross Island Parkway,Queens,40.731729,-73.723072,42917158/42917319
86th Avenue,Forest Parkway,Queens,40.693606,-73.861416,42914152
86th Avenue,Grand Central Parkway,Queens,40.729295,-73.752743,42870635
86th Avenue,Hollis Court Boulevard,Queens,40.727852,-73.757232,42831042
86th Avenue,Little Neck Parkway,Queens,40.732499,-73.71148,42917201/5777812603
86th Avenue,Parsons Boulevard,Queens,40.709473,-73.805012,42865478
86th Avenue,Queens Boulevard,Queens,40.707679,-73.817596,280636371/42911542
86th Avenue,Whittier Avenue,Queens,40.734172,-73.703718,261495474
86th Avenue,Woodhaven Boulevard,Queens,40.695477,-73.852709,2757013540/2757013535
86th Drive,91st Street,Queens,40.693897,-73.854036,42898788
86th Drive,94th Street,Queens,40.694275,-73.851097,42846377
86th Drive,McLaughlin Avenue,Queens,40.725073,-73.758337,42898821
86th Drive,Woodhaven Boulevard,Queens,40.694109,-73.852381,2757013521/2757013523
86th Road,89th Street,Queens,40.694354,-73.855967,42870605
86th Road,90th Street,Queens,40.694472,-73.855076,42870606
86th Road,91st Street,Queens,40.69458,-73.854184,42870610
86th Road,94th Street,Queens,40.694957,-73.851243,42846376
86th Road,96th Street,Queens,40.695204,-73.849291,42869734
86th Road,Bell Boulevard,Queens,40.729072,-73.752784,5769709896
86th Road,Commonwealth Boulevard,Queens,40.730739,-73.720237,11892293884
86th Road,Cross Island Parkway,Queens,40.73105,-73.723213,7777785921/42870577
86th Road,Dexter Court,Queens,40.692072,-73.867555,42870562
86th Road,Forest Parkway,Queens,40.692952,-73.861149,42870678
86th Road,Francis Lewis Boulevard,Queens,40.723585,-73.762501,280230122
86th Road,Kew Gardens Road,Queens,40.705212,-73.82202,42813243
86th Road,Park Crescent,Queens,40.711176,-73.799855,42870657
86th Road,Queens Boulevard,Queens,40.707108,-73.817082,280639332
86th Road,Woodhaven Boulevard,Queens,40.694793,-73.852575,2757013528/2757013530/2757013532/42860326
86th Street,88th Avenue,Queens,40.690835,-73.857512,42850903
86th Street,89th Avenue,Queens,40.689574,-73.857058,9272705779
86th Street,91st Avenue,Queens,40.688004,-73.856509,2807693092/42850911
86th Street,95th Avenue,Queens,40.684943,-73.855062,42850919
86th Street,97th Avenue,Queens,40.68377,-73.854492,42823575
86th Street,Astoria Boulevard,Queens,40.764344,-73.883177,42850850/1064257396
86th Street,Atlantic Avenue,Queens,40.686207,-73.855672,2807693089/42850914
86th Street,Avenue U,Brooklyn,40.595829,-73.983711,42488044
86th Street,Avenue V,Brooklyn,40.593994,-73.980675,3509302810
86th Street,Avenue W,Brooklyn,40.591935,-73.977282,42488076
86th Street,Avenue X,Brooklyn,40.590131,-73.974158,42488082
86th Street,Battery Avenue,Brooklyn,40.618949,-74.021993,42484100
86th Street,Bay 10th Street,Brooklyn,40.610965,-74.00878,6987724625
86th Street,Bay 11th Street,Brooklyn,40.610525,-74.00805,42487954
86th Street,Bay 13th Street,Brooklyn,40.609582,-74.006488,42486201
86th Street,Bay 14th Street,Brooklyn,40.609095,-74.00568,42487961
86th Street,Bay 16th Street,Brooklyn,40.608148,-74.00411,42472016
86th Street,Bay 17th Street,Brooklyn,40.607722,-74.003407,42487969
86th Street,Bay 19th Street,Brooklyn,40.606825,-74.00192,42478670
86th Street,Bay 20th Street,Brooklyn,40.60639,-74.0012,42487976
86th Street,Bay 22nd Street,Brooklyn,40.605489,-73.999711,42467240
86th Street,Bay 23rd Street,Brooklyn,40.605057,-73.998995,42487983
86th Street,Bay 25th Street,Brooklyn,40.604163,-73.997512,42487992
86th Street,Bay 26th Street,Brooklyn,40.603728,-73.9968,42482841
86th Street,Bay 28th Street,Brooklyn,40.602828,-73.99532,42487999
86th Street,Bay 29th Street,Brooklyn,40.602421,-73.994585,42488002
86th Street,Bay 31st Street,Brooklyn,40.601476,-73.993051,42488006
86th Street,Bay 32nd Street,Brooklyn,40.601036,-73.992338,42477929
86th Street,Bay 34th Street,Brooklyn,40.600134,-73.990864,42480025
86th Street,Bay 35th Street,Brooklyn,40.599705,-73.99015,42488018
86th Street,Bay 37th Street,Brooklyn,40.5988,-73.988658,42486187
86th Street,Bay 38th Street,Brooklyn,40.598372,-73.987939,42488025
86th Street,Bay 40th Street,Brooklyn,40.597476,-73.98646,42477513
86th Street,Bay 41st Street,Brooklyn,40.59704,-73.985748,42488034
86th Street,Bay 7th Street,Brooklyn,40.612288,-74.010971,42487945
86th Street,Bay 8th Street,Brooklyn,40.611854,-74.010252,42479540
86th Street,Bay Parkway,Brooklyn,40.601944,-73.993815,42469045
86th Street,Colonial Road,Brooklyn,40.624734,-74.036426,42487905
86th Street,Dahlgren Place,Brooklyn,40.619499,-74.022889,42464043
86th Street,De Russy Drive,Brooklyn,40.617643,-74.019844,2377619655
86th Street,Ditmars Boulevard,Queens,40.767632,-73.883779,481262805
86th Street,Dumont Avenue,Queens,40.672833,-73.85001,42850974
86th Street,Eliot Avenue,Queens,40.729112,-73.871606,3324555208
86th Street,Fort Hamilton Parkway,Brooklyn,40.620429,-74.024451,42461069
86th Street,Gatling Place,Brooklyn,40.619948,-74.023657,42463609
86th Street,Gelston Avenue,Brooklyn,40.62098,-74.025363,42487912
86th Street,Jamaica Avenue,Queens,40.692575,-73.858172,42822303
86th Street,Lake Street,Brooklyn,40.59065,-73.975127,3509302807
86th Street,Liberty Avenue,Queens,40.679796,-73.852545,42850942
86th Street,McDonald Avenue,Brooklyn,40.590131,-73.974158,42488082
86th Street,Narrows Avenue,Brooklyn,40.625372,-74.039109,42487901
86th Street,New Utrecht Avenue,Brooklyn,40.606547,-74.00146,42468268
86th Street,Northern Boulevard,Queens,40.755961,-73.88165,7762112545
86th Street,Park Lane South,Queens,40.696567,-73.859291,42850895
86th Street,Pitkin Avenue,Queens,40.674806,-73.850445,42850965
86th Street,Queens-Midtown Expressway,Queens,40.730283,-73.875006,42794900
86th Street,Ridge Boulevard,Brooklyn,40.624099,-74.033742,42487907
86th Street,Rockaway Boulevard,Queens,40.683086,-73.854148,42837530
86th Street,Roosevelt Avenue,Queens,40.748025,-73.880206,42850880
86th Street,Shell Road,Brooklyn,40.590131,-73.974158,42488082
86th Street,Shore Parkway,Queens,40.663011,-73.847576,42850994
86th Street,Shore Parkway North,Queens,40.663858,-73.847712,42851036
86th Street,Shore Road,Brooklyn,40.625746,-74.040701,2323022174
86th Street,Stillwell Avenue,Brooklyn,40.596744,-73.985266,42488037
86th Street,Sutter Avenue,Queens,40.67585,-73.850643,42850962
86th Street,Union Turnpike,Queens,40.70362,-73.862898,6390112760
86th Street,Van Sicklen Street,Brooklyn,40.591082,-73.975857,3509302808
86th Street,West 10th Street,Brooklyn,40.594234,-73.981078,3509302811
86th Street,West 11th Street,Brooklyn,40.59478,-73.98198,42468848
86th Street,West 12th Street,Brooklyn,40.595423,-73.98305,3509302812
86th Street,West 13th Street,Brooklyn,40.596076,-73.984122,42488041
86th Street,West 6th Street,Brooklyn,40.591546,-73.976639,42482616
86th Street,West 7th Street,Brooklyn,40.592262,-73.977822,42478748
86th Street,West 8th Street,Brooklyn,40.592709,-73.978561,1192067400/42488067/42488071
86th Street,West 9th Street,Brooklyn,40.593537,-73.979928,3509302809
86th Street Transverse,Central Park West,Manhattan,40.785297,-73.969344,7106818626
86th Street Transverse,East 84th Street,Manhattan,40.780232,-73.961363,42435497
86th Street Transverse,East 85th Street,Manhattan,40.78085,-73.960909,42449187
86th Street Transverse,West 86th Street,Manhattan,40.785297,-73.969344,7106818626
87th Avenue,Commonwealth Boulevard,Queens,40.729994,-73.719926,42929400/42929469
87th Avenue,Cross Island Parkway,Queens,40.730362,-73.723362,42929504/7777785924
87th Avenue,Eldert Lane,Brooklyn,40.690476,-73.867909,42920295
87th Avenue,Kew Gardens Road,Queens,40.704566,-73.82125,42813248
87th Avenue,Little Neck Parkway,Queens,40.730966,-73.710896,42929416/5777812538
87th Avenue,Musket Street,Queens,40.731012,-73.735139,42929388
87th Avenue,Parsons Boulevard,Queens,40.708984,-73.804168,42865485
87th Avenue,Queens Boulevard,Queens,40.706391,-73.816736,280639522/42911548
87th Avenue,Range Street,Queens,40.730979,-73.73403,6148321880/42929390
87th Avenue,Van Wyck Expressway West,Queens,40.705663,-73.818459,42829079
87th Avenue,Winchester Boulevard,Queens,40.731159,-73.736221,7813054647/5155434692/7812922975
87th Drive,Commonwealth Boulevard,Queens,40.729645,-73.71978,42853172
87th Drive,Little Neck Parkway,Queens,40.728028,-73.710556,42853200
87th Drive,Wexford Terrace,Queens,40.715806,-73.773922,42841335
87th Road,Chelsea Street,Queens,40.715985,-73.776414,42814808
87th Road,Chevy Chase Street,Queens,40.716282,-73.775182,42814810
87th Road,Dunton Avenue,Queens,40.719053,-73.767625,42814852
87th Road,Eldert Lane,Brooklyn,40.689803,-73.867768,42814910
87th Road,Little Neck Parkway,Queens,40.729129,-73.710638,5777812552/42814929
87th Road,Palo Alto Avenue,Queens,40.716517,-73.774248,42814815
87th Road,Parsons Boulevard,Queens,40.708412,-73.803276,42814842
87th Street,88th Avenue,Queens,40.691015,-73.856645,42937799
87th Street,89th Avenue,Queens,40.689759,-73.85619,42860724
87th Street,91st Avenue,Queens,40.688246,-73.855682,42863121
87th Street,95th Avenue,Queens,40.685182,-73.854221,42905508
87th Street,97th Avenue,Queens,40.684012,-73.85365,42823580
87th Street,Astoria Boulevard,Queens,40.764176,-73.882192,7680510030/7680510031
87th Street,Atlantic Avenue,Queens,40.686447,-73.854838,2924921640/42867881
87th Street,Colonial Road,Brooklyn,40.624,-74.036726,42515907
87th Street,Corona Avenue,Queens,40.739986,-73.877119,42937683
87th Street,Dumont Avenue,Queens,40.672943,-73.849079,42916485
87th Street,Jamaica Avenue,Queens,40.692636,-73.857315,42822305/10609310029
87th Street,Liberty Avenue,Queens,40.679856,-73.851608,42937825
87th Street,Narrows Avenue,Brooklyn,40.624639,-74.039407,42488774
87th Street,Northern Boulevard,Queens,40.756059,-73.880721,7762112544
87th Street,Park Lane South,Queens,40.696755,-73.858327,42937796
87th Street,Pitkin Avenue,Queens,40.674485,-73.849407,7878601870
87th Street,Ridge Boulevard,Brooklyn,40.623363,-74.034043,42508070
87th Street,Rockaway Boulevard,Queens,40.682816,-73.853059,42837534
87th Street,Roosevelt Avenue,Queens,40.748124,-73.879278,42870371
87th Street,Shore Road,Brooklyn,40.624916,-74.040655,2323022173
87th Street,Sutter Avenue,Queens,40.675982,-73.84973,42898006
87th Street,Union Turnpike,Queens,40.703966,-73.861955,8366717160/7721324065
87th Terrace,Little Neck Parkway,Queens,40.729508,-73.710596,5777812534
88th Avenue,88th Street,Queens,40.691197,-73.855777,42903877
88th Avenue,89th Street,Queens,40.691352,-73.855048,42915719
88th Avenue,90th Street,Queens,40.691535,-73.854176,42882782
88th Avenue,92nd Street,Queens,40.692148,-73.852825,42838524
88th Avenue,Ashford Street,Queens,40.730383,-73.737603,42878752
88th Avenue,Billings Street,Queens,40.730396,-73.738576,42929703
88th Avenue,Cross Island Parkway,Queens,40.729698,-73.723508,42929880/42929813
88th Avenue,Eldert Lane,Brooklyn,40.689145,-73.867623,42920298
88th Avenue,Gettysburg Street,Queens,40.730267,-73.730734,42937966
88th Avenue,Hillside Avenue,Queens,40.731613,-73.741507,361436273/361436318/361436375
88th Avenue,Lyman Street,Queens,40.730294,-73.731729,42923949
88th Avenue,Merrick Boulevard,Queens,40.708849,-73.795946,42923044/42923046
88th Avenue,Moline Street,Queens,40.730327,-73.732712,7813054646
88th Avenue,Parsons Boulevard,Queens,40.706749,-73.802228,42865497
88th Avenue,Pontiac Street,Queens,40.730583,-73.733549,42811000
88th Avenue,Ransom Street,Queens,40.730612,-73.73457,42839226
88th Avenue,Sabre Street,Queens,40.730639,-73.735547,42826781
88th Avenue,Sutphin Boulevard,Queens,40.704848,-73.809268,42912382
